Process_ID,Interval,Layer,Sv_mean,Good_samples,Samples_In_Domain
20,6233,19,-73.380022,1,1
20,6233,20,-68.858485,1,1
20,6233,21,-64.724445,1,1
20,6233,22,-73.056347,1,1
20,6234,4,-65.505262,1,1
20,6234,5,-75.758617,1,1
20,6234,6,-79.819357,1,1
20,6234,7,-85.557304,1,1
20,6234,8,-86.238465,1,1
20,6234,9,-88.520936,1,1
20,6234,16,-75.995452,1,1
20,6234,18,-73.783318,1,1
20,6234,19,-75.863700,1,1
20,6234,20,-69.301129,1,1
20,6234,21,-63.902149,1,1
20,6234,22,-72.545933,1,1
20,6235,4,-72.771797,1,1
20,6235,5,-75.279461,1,1
20,6235,6,-81.951929,1,1
20,6235,7,-85.937340,1,1
20,6235,8,-87.184003,1,1
20,6235,9,-88.306132,1,1
20,6235,11,-69.239739,1,1
20,6235,18,-71.442240,1,1
20,6235,19,-76.231491,1,1
20,6235,20,-71.333312,1,1
20,6235,21,-64.834525,1,1
20,6235,22,-68.578232,1,1
20,6235,23,-75.527517,1,1
20,6236,4,-70.454328,1,1
20,6236,5,-79.201538,1,1
20,6236,6,-82.080608,1,1
20,6236,7,-82.261706,1,1
20,6236,8,-85.709153,1,1
20,6236,9,-82.972038,1,1
20,6236,18,-72.825403,1,1
20,6236,19,-73.980350,1,1
20,6236,20,-70.422324,1,1
20,6236,21,-64.745914,1,1
20,6236,22,-65.800316,1,1
20,6236,23,-56.612205,1,1
20,6237,4,-65.512399,1,1
20,6237,5,-73.472343,1,1
20,6237,6,-81.592501,1,1
20,6237,7,-82.972290,1,1
20,6237,8,-86.799668,1,1
20,6237,9,-88.141531,1,1
20,6237,18,-75.063201,1,1
20,6237,19,-71.789172,1,1
20,6237,20,-71.260543,1,1
20,6237,21,-66.076089,1,1
20,6237,22,-70.612885,1,1
20,6238,4,-68.493770,1,1
20,6238,5,-77.507833,1,1
20,6238,6,-81.734092,1,1
20,6238,7,-79.360276,1,1
20,6238,8,-85.084757,1,1
20,6238,9,-85.501388,1,1
20,6238,18,-72.910942,1,1
20,6238,19,-70.179953,1,1
20,6238,20,-67.810323,1,1
20,6238,21,-64.582584,1,1
20,6238,22,-70.081260,1,1
20,6239,4,-74.074374,1,1
20,6239,5,-76.514856,1,1
20,6239,6,-81.577298,1,1
20,6239,7,-83.055328,1,1
20,6239,8,-84.446710,1,1
20,6239,9,-87.881573,1,1
20,6239,13,-81.777750,1,1
20,6239,18,-74.532852,1,1
20,6239,19,-73.166170,1,1
20,6239,20,-70.374842,1,1
20,6239,21,-63.409827,1,1
20,6239,22,-69.441395,1,1
20,6240,4,-69.364146,1,1
20,6240,5,-78.371078,1,1
20,6240,6,-83.026895,1,1
20,6240,7,-83.697925,1,1
20,6240,8,-84.795036,1,1
20,6240,9,-87.485940,1,1
20,6240,10,-87.500747,1,1
20,6240,18,-76.270410,1,1
20,6240,19,-72.874797,1,1
20,6240,20,-58.228462,1,1
20,6240,21,-65.586213,1,1
20,6240,22,-66.410645,1,1
20,6240,23,-72.436893,1,1
20,6241,4,-71.488422,1,1
20,6241,5,-72.048764,1,1
20,6241,6,-82.834249,1,1
20,6241,7,-81.846774,1,1
20,6241,8,-84.945442,1,1
20,6241,9,-88.275177,1,1
20,6241,10,-88.285691,1,1
20,6241,11,-68.597332,1,1
20,6241,18,-74.697635,1,1
20,6241,19,-75.392947,1,1
20,6241,20,-69.431862,1,1
20,6241,21,-63.649442,1,1
20,6241,22,-68.623146,1,1
20,6242,4,-74.247021,1,1
20,6242,5,-75.350334,1,1
20,6242,6,-80.113733,1,1
20,6242,7,-81.397275,1,1
20,6242,8,-84.890307,1,1
20,6242,9,-86.003531,1,1
20,6242,18,-77.783112,1,1
20,6242,19,-71.039689,1,1
20,6242,20,-67.614584,1,1
20,6242,21,-65.522414,1,1
20,6242,22,-60.847714,1,1
20,6243,4,-70.780013,1,1
20,6243,5,-73.220042,1,1
20,6243,6,-80.063525,1,1
20,6243,7,-84.112825,1,1
20,6243,8,-85.985121,1,1
20,6243,9,-83.190521,1,1
20,6243,17,-65.432845,1,1
20,6243,18,-78.112688,1,1
20,6243,19,-74.505228,1,1
20,6243,20,-68.054851,1,1
20,6243,21,-63.984871,1,1
20,6243,22,-63.965109,1,1
20,6243,23,-73.735609,1,1
20,6244,4,-71.795237,1,1
20,6244,5,-75.590303,1,1
20,6244,6,-81.409362,1,1
20,6244,7,-82.940725,1,1
20,6244,8,-85.015973,1,1
20,6244,9,-88.186202,1,1
20,6244,19,-70.707991,1,1
20,6244,20,-70.129549,1,1
20,6244,21,-65.454472,1,1
20,6244,22,-64.206151,1,1
20,6245,4,-75.211916,1,1
20,6245,5,-75.527150,1,1
20,6245,6,-80.132976,1,1
20,6245,7,-82.279684,1,1
20,6245,8,-85.734199,1,1
20,6245,9,-88.661844,1,1
20,6245,19,-78.959359,1,1
20,6245,20,-71.083331,1,1
20,6245,21,-65.948589,1,1
20,6245,22,-66.167136,1,1
20,6246,4,-70.777525,1,1
20,6246,5,-76.854929,1,1
20,6246,6,-78.356811,1,1
20,6246,7,-79.657037,1,1
20,6246,8,-83.023346,1,1
20,6246,9,-87.892371,1,1
20,6246,11,-85.271599,1,1
20,6246,19,-76.459855,1,1
20,6246,20,-74.380032,1,1
20,6246,21,-67.347341,1,1
20,6246,22,-66.439432,1,1
20,6247,4,-71.621613,1,1
20,6247,5,-74.567606,1,1
20,6247,6,-80.267572,1,1
20,6247,7,-82.666350,1,1
20,6247,8,-83.623825,1,1
20,6247,9,-87.724562,1,1
20,6247,19,-69.436028,1,1
20,6247,20,-67.693078,1,1
20,6247,21,-66.983650,1,1
20,6247,22,-64.607041,1,1
20,6248,4,-72.615532,1,1
20,6248,5,-72.020667,1,1
20,6248,6,-81.339356,1,1
20,6248,7,-84.157743,1,1
20,6248,8,-84.048041,1,1
20,6248,9,-87.745445,1,1
20,6248,10,-88.304879,1,1
20,6248,19,-75.401952,1,1
20,6248,20,-67.322093,1,1
20,6248,21,-68.588195,1,1
20,6248,22,-63.633184,1,1
20,6248,23,-70.478033,1,1
20,6249,4,-71.241326,1,1
20,6249,5,-80.055140,1,1
20,6249,6,-83.432860,1,1
20,6249,7,-84.609085,1,1
20,6249,8,-83.903670,1,1
20,6249,9,-88.021479,1,1
20,6249,20,-67.833661,1,1
20,6249,21,-69.113589,1,1
20,6249,22,-63.195966,1,1
20,6250,4,-74.839209,1,1
20,6250,5,-79.718225,1,1
20,6250,6,-81.925523,1,1
20,6250,7,-85.206730,1,1
20,6250,8,-85.346862,1,1
20,6250,9,-89.427607,1,1
20,6250,19,-66.961989,1,1
20,6250,20,-64.150481,1,1
20,6250,21,-67.290586,1,1
20,6250,22,-69.298474,1,1
20,6251,4,-71.622156,1,1
20,6251,5,-74.078827,1,1
20,6251,6,-82.878149,1,1
20,6251,7,-82.026268,1,1
20,6251,8,-84.892160,1,1
20,6251,9,-86.629330,1,1
20,6251,19,-70.610112,1,1
20,6251,20,-61.827341,1,1
20,6251,21,-67.803374,1,1
20,6251,22,-68.819541,1,1
20,6252,4,-68.477271,1,1
20,6252,5,-73.822249,1,1
20,6252,6,-82.904606,1,1
20,6252,7,-86.209416,1,1
20,6252,8,-85.058231,1,1
20,6252,9,-83.881703,1,1
20,6252,11,-87.068942,1,1
20,6252,19,-73.547107,1,1
20,6252,20,-67.459736,1,1
20,6252,21,-69.909252,1,1
20,6252,22,-69.014382,1,1
20,6253,4,-69.025627,1,1
20,6253,5,-72.084303,1,1
20,6253,6,-82.128420,1,1
20,6253,7,-83.250228,1,1
20,6253,8,-86.080231,1,1
20,6253,9,-88.686537,1,1
20,6253,10,-88.112646,1,1
20,6253,13,-82.245183,1,1
20,6253,19,-74.159080,1,1
20,6253,20,-65.536447,1,1
20,6253,21,-69.761287,1,1
20,6253,22,-71.629899,1,1
20,6254,4,-66.471082,1,1
20,6254,5,-73.993905,1,1
20,6254,6,-83.883995,1,1
20,6254,7,-84.797814,1,1
20,6254,8,-82.957589,1,1
20,6254,9,-88.490673,1,1
20,6254,13,-81.584236,1,1
20,6254,16,-75.058167,1,1
20,6254,17,-76.922131,1,1
20,6254,19,-74.878217,1,1
20,6254,21,-71.351735,1,1
20,6254,22,-71.390947,1,1
20,6254,23,-73.642587,1,1
20,6255,4,-68.609466,1,1
20,6255,5,-77.094187,1,1
20,6255,6,-81.585029,1,1
20,6255,7,-84.856376,1,1
20,6255,8,-86.077284,1,1
20,6255,9,-89.174636,1,1
20,6255,10,-83.130320,1,1
20,6255,18,-76.290940,1,1
20,6255,19,-62.667863,1,1
20,6255,20,-68.190880,1,1
20,6255,21,-69.668943,1,1
20,6255,22,-67.333450,1,1
20,6255,23,-68.601536,1,1
20,6256,4,-70.194622,1,1
20,6256,5,-74.932743,1,1
20,6256,6,-81.569662,1,1
20,6256,7,-82.051801,1,1
20,6256,8,-87.784031,1,1
20,6256,9,-90.148399,1,1
20,6256,13,-82.466306,1,1
20,6256,19,-70.051921,1,1
20,6256,20,-68.630443,1,1
20,6256,21,-71.019936,1,1
20,6256,22,-73.789263,1,1
20,6257,4,-69.045792,1,1
20,6257,5,-76.515151,1,1
20,6257,6,-79.730330,1,1
20,6257,7,-83.598496,1,1
20,6257,8,-87.329609,1,1
20,6257,9,-89.293360,1,1
20,6257,10,-88.009426,1,1
20,6257,19,-69.377523,1,1
20,6257,20,-71.031370,1,1
20,6257,21,-70.068433,1,1
20,6257,22,-62.550393,1,1
20,6258,4,-68.697843,1,1
20,6258,5,-73.591391,1,1
20,6258,6,-81.464548,1,1
20,6258,7,-84.104218,1,1
20,6258,8,-86.313103,1,1
20,6258,9,-89.197023,1,1
20,6258,10,-88.471690,1,1
20,6258,19,-62.448990,1,1
20,6258,20,-68.478695,1,1
20,6258,21,-72.587237,1,1
20,6258,22,-63.216960,1,1
20,6259,4,-72.703390,1,1
20,6259,5,-74.956368,1,1
20,6259,6,-79.785124,1,1
20,6259,7,-79.673860,1,1
20,6259,8,-84.518271,1,1
20,6259,9,-84.256990,1,1
20,6259,10,-87.981573,1,1
20,6259,19,-65.851463,1,1
20,6259,20,-65.367971,1,1
20,6259,21,-73.864615,1,1
20,6259,22,-68.699960,1,1
20,6260,4,-69.388886,1,1
20,6260,5,-74.360381,1,1
20,6260,6,-80.943985,1,1
20,6260,7,-83.408485,1,1
20,6260,8,-88.701557,1,1
20,6260,9,-88.150145,1,1
20,6260,10,-88.614233,1,1
20,6260,19,-55.255415,1,1
20,6260,20,-50.792998,1,1
20,6260,21,-65.990191,1,1
20,6260,22,-64.564510,1,1
20,6261,4,-71.550306,1,1
20,6261,5,-75.831475,1,1
20,6261,6,-82.620809,1,1
20,6261,7,-83.921910,1,1
20,6261,8,-83.861145,1,1
20,6261,9,-87.871835,1,1
20,6261,19,-64.378293,1,1
20,6261,20,-60.195359,1,1
20,6261,21,-71.609839,1,1
20,6261,22,-70.737885,1,1
20,6261,23,-70.856912,1,1
20,6262,4,-68.837518,1,1
20,6262,5,-73.342880,1,1
20,6262,6,-78.968617,1,1
20,6262,7,-81.750856,1,1
20,6262,8,-86.913588,1,1
20,6262,9,-88.109756,1,1
20,6262,17,-69.999551,1,1
20,6262,18,-79.589602,1,1
20,6262,19,-65.621102,1,1
20,6262,20,-70.926232,1,1
20,6262,21,-69.721824,1,1
20,6262,22,-57.100913,1,1
20,6263,4,-68.425888,1,1
20,6263,5,-76.405082,1,1
20,6263,6,-80.656472,1,1
20,6263,7,-79.364437,1,1
20,6263,8,-84.454861,1,1
20,6263,9,-88.189879,1,1
20,6263,19,-67.867101,1,1
20,6263,20,-65.449633,1,1
20,6263,21,-69.230898,1,1
20,6263,22,-67.039311,1,1
20,6264,4,-68.659438,1,1
20,6264,5,-73.909250,1,1
20,6264,6,-80.315094,1,1
20,6264,7,-85.374497,1,1
20,6264,8,-87.909203,1,1
20,6264,9,-86.897497,1,1
20,6264,10,-89.059806,1,1
20,6264,19,-71.997226,1,1
20,6264,20,-72.501943,1,1
20,6264,21,-63.690982,1,1
20,6264,22,-67.783612,1,1
20,6265,4,-72.674000,1,1
20,6265,5,-75.537776,1,1
20,6265,6,-82.829114,1,1
20,6265,7,-85.638101,1,1
20,6265,8,-83.665115,1,1
20,6265,9,-86.669117,1,1
20,6265,10,-81.497392,1,1
20,6265,11,-87.052590,1,1
20,6265,14,-81.630839,1,1
20,6265,19,-63.009074,1,1
20,6265,20,-65.714049,1,1
20,6265,21,-71.422610,1,1
20,6265,22,-65.418555,1,1
20,6266,4,-70.965409,1,1
20,6266,5,-75.630164,1,1
20,6266,6,-81.112616,1,1
20,6266,7,-82.287909,1,1
20,6266,8,-87.007187,1,1
20,6266,9,-86.270526,1,1
20,6266,10,-87.860649,1,1
20,6266,16,-81.078863,1,1
20,6266,19,-63.968821,1,1
20,6266,20,-65.236660,1,1
20,6266,21,-71.549406,1,1
20,6266,22,-63.452730,1,1
20,6267,4,-73.320688,1,1
20,6267,5,-75.189578,1,1
20,6267,6,-81.005641,1,1
20,6267,7,-84.599496,1,1
20,6267,8,-87.260716,1,1
20,6267,9,-85.332617,1,1
20,6267,10,-85.565205,1,1
20,6267,11,-77.201398,1,1
20,6267,19,-67.660507,1,1
20,6267,20,-68.270496,1,1
20,6267,21,-73.750286,1,1
20,6267,22,-66.919905,1,1
20,6268,4,-73.406657,1,1
20,6268,5,-75.131966,1,1
20,6268,6,-79.746050,1,1
20,6268,7,-80.998065,1,1
20,6268,8,-87.175248,1,1
20,6268,9,-86.624649,1,1
20,6268,19,-69.526252,1,1
20,6268,20,-67.235791,1,1
20,6268,21,-70.211895,1,1
20,6268,22,-69.542396,1,1
20,6269,4,-72.686653,1,1
20,6269,5,-78.984076,1,1
20,6269,6,-83.021041,1,1
20,6269,7,-83.600694,1,1
20,6269,8,-87.067701,1,1
20,6269,9,-87.458867,1,1
20,6269,10,-88.834507,1,1
20,6269,19,-65.793133,1,1
20,6269,20,-61.912786,1,1
20,6269,21,-63.028283,1,1
20,6269,22,-69.322718,1,1
20,6269,23,-71.200779,1,1
20,6270,4,-72.253712,1,1
20,6270,5,-79.583944,1,1
20,6270,6,-81.027577,1,1
20,6270,7,-83.147383,1,1
20,6270,8,-88.079421,1,1
20,6270,9,-86.942461,1,1
20,6270,19,-65.934720,1,1
20,6270,20,-59.157082,1,1
20,6270,21,-60.632712,1,1
20,6270,22,-71.107601,1,1
20,6271,4,-72.114223,1,1
20,6271,5,-79.205163,1,1
20,6271,6,-79.545285,1,1
20,6271,7,-86.290019,1,1
20,6271,8,-88.417517,1,1
20,6271,9,-86.585933,1,1
20,6271,10,-88.997240,1,1
20,6271,19,-68.977643,1,1
20,6271,20,-59.186348,1,1
20,6271,21,-73.178691,1,1
20,6271,22,-70.019372,1,1
20,6271,23,-75.954056,1,1
20,6272,4,-73.955160,1,1
20,6272,5,-75.985691,1,1
20,6272,6,-81.733267,1,1
20,6272,7,-81.691237,1,1
20,6272,8,-87.208933,1,1
20,6272,9,-83.628592,1,1
20,6272,10,-88.433106,1,1
20,6272,14,-69.526079,1,1
20,6272,19,-64.920179,1,1
20,6272,20,-61.191907,1,1
20,6272,21,-72.944090,1,1
20,6272,22,-71.293264,1,1
20,6272,23,-64.137239,1,1
20,6273,4,-75.847050,1,1
20,6273,5,-77.962464,1,1
20,6273,6,-81.563902,1,1
20,6273,7,-85.418536,1,1
20,6273,8,-87.594004,1,1
20,6273,9,-86.762604,1,1
20,6273,10,-89.127798,1,1
20,6273,19,-61.485322,1,1
20,6273,20,-60.769181,1,1
20,6273,21,-71.902382,1,1
20,6273,22,-71.224194,1,1
20,6274,4,-74.402085,1,1
20,6274,5,-78.405124,1,1
20,6274,6,-80.826090,1,1
20,6274,7,-84.165489,1,1
20,6274,8,-85.755962,1,1
20,6274,9,-88.315450,1,1
20,6274,10,-87.983779,1,1
20,6274,11,-87.927133,1,1
20,6274,15,-67.425591,1,1
20,6274,16,-69.409274,1,1
20,6274,17,-76.907347,1,1
20,6274,18,-73.019644,1,1
20,6274,19,-65.456560,1,1
20,6274,20,-58.226425,1,1
20,6274,21,-68.250445,1,1
20,6274,22,-65.481646,1,1
20,6275,4,-74.922657,1,1
20,6275,5,-78.721104,1,1
20,6275,6,-81.594061,1,1
20,6275,7,-85.015927,1,1
20,6275,8,-86.682780,1,1
20,6275,9,-80.779413,1,1
20,6275,10,-88.952184,1,1
20,6275,12,-87.324506,1,1
20,6275,15,-59.014423,1,1
20,6275,16,-61.287896,1,1
20,6275,19,-64.837099,1,1
20,6275,20,-59.023244,1,1
20,6275,21,-69.470389,1,1
20,6275,22,-70.334698,1,1
20,6276,4,-74.357326,1,1
20,6276,5,-81.187444,1,1
20,6276,6,-83.604659,1,1
20,6276,7,-83.239530,1,1
20,6276,8,-86.988367,1,1
20,6276,9,-86.632404,1,1
20,6276,10,-88.358726,1,1
20,6276,19,-66.139908,1,1
20,6276,20,-58.366098,1,1
20,6276,21,-65.827029,1,1
20,6276,22,-71.540384,1,1
20,6277,4,-75.339711,1,1
20,6277,5,-78.335659,1,1
20,6277,6,-83.346882,1,1
20,6277,7,-79.931622,1,1
20,6277,8,-85.847394,1,1
20,6277,9,-87.514140,1,1
20,6277,10,-88.659759,1,1
20,6277,16,-73.537555,1,1
20,6277,19,-64.539338,1,1
20,6277,20,-57.259584,1,1
20,6277,21,-63.493459,1,1
20,6277,22,-68.948136,1,1
20,6278,4,-73.108280,1,1
20,6278,5,-80.391929,1,1
20,6278,6,-81.211851,1,1
20,6278,7,-86.677004,1,1
20,6278,8,-84.437085,1,1
20,6278,9,-88.067863,1,1
20,6278,10,-88.508216,1,1
20,6278,19,-70.667471,1,1
20,6278,20,-57.625798,1,1
20,6278,21,-61.336943,1,1
20,6278,22,-71.033662,1,1
20,6278,23,-69.487718,1,1
20,6279,4,-70.962619,1,1
20,6279,5,-77.790735,1,1
20,6279,6,-80.651589,1,1
20,6279,7,-85.363947,1,1
20,6279,8,-85.769442,1,1
20,6279,9,-86.701982,1,1
20,6279,10,-89.022978,1,1
20,6279,18,-81.216055,1,1
20,6279,19,-69.966586,1,1
20,6279,20,-62.690867,1,1
20,6279,21,-62.084963,1,1
20,6279,22,-68.881132,1,1
20,6280,4,-75.299560,1,1
20,6280,5,-79.104315,1,1
20,6280,6,-80.588809,1,1
20,6280,7,-85.093646,1,1
20,6280,8,-84.661921,1,1
20,6280,9,-87.984223,1,1
20,6280,10,-89.556849,1,1
20,6280,16,-82.278976,1,1
20,6280,19,-69.082781,1,1
20,6280,20,-60.925788,1,1
20,6280,21,-60.652087,1,1
20,6280,22,-62.567390,1,1
20,6280,23,-61.487642,1,1
20,6281,4,-73.423080,1,1
20,6281,5,-80.045832,1,1
20,6281,6,-81.050977,1,1
20,6281,7,-84.901403,1,1
20,6281,8,-85.977544,1,1
20,6281,9,-87.223061,1,1
20,6281,10,-89.911987,1,1
20,6281,19,-62.420952,1,1
20,6281,20,-60.482728,1,1
20,6281,21,-64.847571,1,1
20,6281,22,-69.075683,1,1
20,6281,23,-74.232006,1,1
20,6282,4,-72.815716,1,1
20,6282,5,-78.377944,1,1
20,6282,6,-81.166243,1,1
20,6282,7,-84.055402,1,1
20,6282,8,-85.398776,1,1
20,6282,9,-87.076522,1,1
20,6282,10,-90.139098,1,1
20,6282,18,-76.693247,1,1
20,6282,19,-64.531214,1,1
20,6282,20,-64.476031,1,1
20,6282,21,-61.712181,1,1
20,6282,22,-69.737957,1,1
20,6283,4,-73.424883,1,1
20,6283,5,-80.447869,1,1
20,6283,6,-80.891088,1,1
20,6283,7,-85.670339,1,1
20,6283,8,-85.567931,1,1
20,6283,9,-86.846106,1,1
20,6283,10,-89.358906,1,1
20,6283,16,-74.020669,1,1
20,6283,17,-76.622457,1,1
20,6283,18,-75.808606,1,1
20,6283,19,-58.057648,1,1
20,6283,20,-59.869060,1,1
20,6283,21,-62.400964,1,1
20,6283,22,-68.622265,1,1
20,6284,4,-74.462269,1,1
20,6284,5,-76.683454,1,1
20,6284,6,-79.454033,1,1
20,6284,7,-85.588970,1,1
20,6284,8,-86.090294,1,1
20,6284,9,-86.686544,1,1
20,6284,10,-88.918212,1,1
20,6284,12,-83.298430,1,1
20,6284,18,-75.800106,1,1
20,6284,19,-61.520725,1,1
20,6284,20,-60.822747,1,1
20,6284,21,-64.477614,1,1
20,6284,22,-68.085739,1,1
20,6285,4,-75.425834,1,1
20,6285,5,-72.873259,1,1
20,6285,6,-81.288613,1,1
20,6285,7,-84.900292,1,1
20,6285,8,-85.805477,1,1
20,6285,9,-86.890284,1,1
20,6285,10,-88.648515,1,1
20,6285,19,-59.163551,1,1
20,6285,20,-60.689064,1,1
20,6285,21,-62.462736,1,1
20,6285,22,-61.317182,1,1
20,6286,4,-73.073898,1,1
20,6286,5,-80.258983,1,1
20,6286,6,-81.210879,1,1
20,6286,7,-84.143467,1,1
20,6286,8,-84.475915,1,1
20,6286,9,-87.034983,1,1
20,6286,10,-90.129833,1,1
20,6286,12,-80.164726,1,1
20,6286,19,-59.573507,1,1
20,6286,20,-60.445002,1,1
20,6286,21,-62.699740,1,1
20,6286,22,-68.401538,1,1
20,6286,23,-71.661210,1,1
20,6287,4,-73.767080,1,1
20,6287,5,-77.423051,1,1
20,6287,6,-83.088932,1,1
20,6287,7,-85.047316,1,1
20,6287,8,-85.685268,1,1
20,6287,9,-87.561709,1,1
20,6287,10,-89.601030,1,1
20,6287,18,-78.184940,1,1
20,6287,19,-61.402976,1,1
20,6287,20,-64.742660,1,1
20,6287,21,-66.448400,1,1
20,6287,22,-64.799639,1,1
20,6288,4,-76.320629,1,1
20,6288,5,-77.766987,1,1
20,6288,6,-80.627261,1,1
20,6288,7,-85.086509,1,1
20,6288,8,-86.752293,1,1
20,6288,9,-87.030427,1,1
20,6288,10,-89.228330,1,1
20,6288,12,-86.616957,1,1
20,6288,16,-80.330424,1,1
20,6288,18,-53.473859,1,1
20,6288,19,-59.211830,1,1
20,6288,20,-59.905716,1,1
20,6288,21,-62.606327,1,1
20,6288,22,-60.305345,1,1
20,6289,4,-74.010410,1,1
20,6289,5,-77.116304,1,1
20,6289,6,-82.467124,1,1
20,6289,7,-81.602883,1,1
20,6289,8,-87.006200,1,1
20,6289,9,-86.603900,1,1
20,6289,10,-88.895796,1,1
20,6289,11,-77.815706,1,1
20,6289,18,-47.949661,1,1
20,6289,19,-54.094865,1,1
20,6289,20,-58.317807,1,1
20,6289,21,-60.915124,1,1
20,6289,22,-68.102036,1,1
20,6290,4,-75.296932,1,1
20,6290,5,-77.594472,1,1
20,6290,6,-80.536334,1,1
20,6290,7,-82.955921,1,1
20,6290,8,-86.740606,1,1
20,6290,9,-86.823522,1,1
20,6290,10,-87.296298,1,1
20,6290,17,-73.071976,1,1
20,6290,18,-75.518975,1,1
20,6290,19,-64.819831,1,1
20,6290,20,-60.139318,1,1
20,6290,21,-63.580686,1,1
20,6290,22,-71.586068,1,1
20,6291,4,-76.185865,1,1
20,6291,5,-76.644390,1,1
20,6291,6,-82.986577,1,1
20,6291,7,-84.097606,1,1
20,6291,8,-86.764895,1,1
20,6291,9,-86.446825,1,1
20,6291,10,-88.235039,1,1
20,6291,12,-77.959296,1,1
20,6291,17,-54.767392,1,1
20,6291,18,-47.186001,1,1
20,6291,19,-70.640865,1,1
20,6291,20,-64.732848,1,1
20,6291,21,-63.100732,1,1
20,6291,22,-63.313762,1,1
20,6291,23,-67.022326,1,1
20,6292,4,-77.618100,1,1
20,6292,5,-76.963138,1,1
20,6292,6,-80.903834,1,1
20,6292,7,-83.883690,1,1
20,6292,8,-87.092676,1,1
20,6292,9,-87.001844,1,1
20,6292,10,-60.486368,1,1
20,6292,11,-84.881953,1,1
20,6292,18,-79.770355,1,1
20,6292,19,-65.329359,1,1
20,6292,20,-67.149050,1,1
20,6292,21,-60.310589,1,1
20,6292,22,-65.355449,1,1
20,6292,23,-73.240270,1,1
20,6293,4,-71.893626,1,1
20,6293,5,-78.482599,1,1
20,6293,6,-79.073915,1,1
20,6293,7,-86.209716,1,1
20,6293,8,-85.763554,1,1
20,6293,9,-86.955212,1,1
20,6293,10,-88.181041,1,1
20,6293,17,-70.192041,1,1
20,6293,18,-67.292162,1,1
20,6293,19,-65.771301,1,1
20,6293,20,-61.795658,1,1
20,6293,21,-63.618559,1,1
20,6293,22,-63.070382,1,1
20,6293,23,-70.952718,1,1
20,6294,4,-76.450056,1,1
20,6294,5,-75.892011,1,1
20,6294,6,-80.250408,1,1
20,6294,7,-83.544433,1,1
20,6294,8,-87.535192,1,1
20,6294,9,-88.122237,1,1
20,6294,10,-88.334662,1,1
20,6294,12,-87.623627,1,1
20,6294,16,-80.932047,1,1
20,6294,18,-58.436348,1,1
20,6294,19,-76.203069,1,1
20,6294,20,-65.804289,1,1
20,6294,21,-61.646228,1,1
20,6294,22,-63.814045,1,1
20,6295,4,-75.694688,1,1
20,6295,5,-76.686441,1,1
20,6295,6,-80.146928,1,1
20,6295,7,-86.228931,1,1
20,6295,8,-85.648859,1,1
20,6295,9,-87.889094,1,1
20,6295,10,-88.215185,1,1
20,6295,12,-86.187990,1,1
20,6295,19,-79.968817,1,1
20,6295,20,-66.532713,1,1
20,6295,21,-64.810252,1,1
20,6295,22,-66.904880,1,1
20,6296,4,-72.770781,1,1
20,6296,5,-74.141055,1,1
20,6296,6,-79.985770,1,1
20,6296,7,-83.112923,1,1
20,6296,8,-83.757422,1,1
20,6296,9,-87.303725,1,1
20,6296,10,-87.465092,1,1
20,6296,11,-87.509776,1,1
20,6296,14,-83.745408,1,1
20,6296,15,-84.813109,1,1
20,6296,19,-79.010101,1,1
20,6296,20,-64.567216,1,1
20,6296,21,-62.660342,1,1
20,6296,22,-67.521930,1,1
20,6297,4,-69.578795,1,1
20,6297,5,-74.278236,1,1
20,6297,6,-78.076651,1,1
20,6297,7,-84.772437,1,1
20,6297,8,-84.988163,1,1
20,6297,9,-85.140413,1,1
20,6297,10,-86.729536,1,1
20,6297,12,-81.885402,1,1
20,6297,13,-80.200648,1,1
20,6297,14,-80.072213,1,1
20,6297,15,-81.933346,1,1
20,6297,16,-82.904889,1,1
20,6297,19,-75.398710,1,1
20,6297,20,-60.294106,1,1
20,6297,21,-64.353493,1,1
20,6297,22,-65.777877,1,1
20,6298,4,-71.207237,1,1
20,6298,5,-75.311395,1,1
20,6298,6,-79.536740,1,1
20,6298,7,-84.738887,1,1
20,6298,8,-82.959321,1,1
20,6298,9,-87.664459,1,1
20,6298,10,-87.639002,1,1
20,6298,19,-77.593484,1,1
20,6298,20,-59.637447,1,1
20,6298,21,-65.812887,1,1
20,6298,22,-69.830490,1,1
20,6299,4,-69.931784,1,1
20,6299,5,-75.675717,1,1
20,6299,6,-81.873624,1,1
20,6299,7,-83.608984,1,1
20,6299,8,-86.397939,1,1
20,6299,9,-87.467058,1,1
20,6299,10,-87.696044,1,1
20,6299,19,-74.841401,1,1
20,6299,20,-59.096755,1,1
20,6299,21,-67.953148,1,1
20,6299,22,-62.296858,1,1
20,6300,4,-70.972051,1,1
20,6300,5,-75.088049,1,1
20,6300,6,-80.448217,1,1
20,6300,7,-83.935099,1,1
20,6300,8,-85.489238,1,1
20,6300,9,-87.647922,1,1
20,6300,10,-87.951482,1,1
20,6300,11,-78.221063,1,1
20,6300,19,-78.559973,1,1
20,6300,20,-62.939653,1,1
20,6300,21,-68.945466,1,1
20,6300,22,-68.687846,1,1
20,6301,4,-72.254287,1,1
20,6301,5,-73.752104,1,1
20,6301,6,-81.325125,1,1
20,6301,7,-84.582702,1,1
20,6301,8,-84.715056,1,1
20,6301,9,-88.176784,1,1
20,6301,10,-87.899478,1,1
20,6301,11,-88.750406,1,1
20,6301,18,-78.205531,1,1
20,6301,19,-74.008893,1,1
20,6301,20,-61.387537,1,1
